Order_Id,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Platform,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Final_Amount,Payment_Method,Order_Status,Delivery_Days,Rating,Brand,Cost,Profit,Profit Margin (%),Warehouse,Courier Partner,Order Priority,Return Reason
ORD109917,7/16/2025,CUST4940,Aditya Yadav,Male,58,Pune,Maharashtra,Amazon,Fashion,Footwear,Kids T-Shirt Combo,416.81,1,10,41.68,375.13,Net Banking,Delivered,5,2,HP,284.45,90.68,24.17,Delhi WH,Ekart,Low,Wrong Item
ORD116793,7/16/2025,CUST1382,Rahul Patel,Male,51,Chandigarh,Chandigarh,Flipkart,Sports & Fitness,Fitness Equipment,Adjustable Dumbbells Set,13132.27,3,15,5909.52,33487.29,UPI,Delivered,5,1,Samsung,22999.83,10487.46,31.32,Delhi WH,Ekart,Medium,Wrong Item
ORD102523,7/16/2025,CUST8280,Shreya Gupta,Female,23,Visakhapatnam,Andhra Pradesh,Amazon,Electronics,Cameras,Dell Inspiron 14,2981.96,2,40,2385.57,3578.35,Cash on Delivery,Delivered,5,5,Apple,2759.69,818.66,22.88,Kolkata WH,DTDC,High,Late Delivery
ORD105059,7/16/2025,CUST8783,Sneha Mishra,Female,33,Siliguri,West Bengal,Amazon,Electronics,Laptops,Noise ColorFit Pulse,9308.04,1,10,930.8,8377.24,Debit Card,Cancelled,4.381534772,4,HP,6659.8,1717.44,20.5,Delhi WH,DTDC,Medium,Wrong Item
ORD110434,7/16/2025,CUST5499,Swati Reddy,Female,43,Ahmedabad,Gujarat,Amazon,Grocery,Snacks,Haldiram Bhujia 400g,193.53,5,0,0,967.65,UPI,Returned,4,2,Apple,603.48,364.17,37.63,Bengaluru WH,Ekart,High,Late Delivery
ORD104847,7/16/2025,CUST8331,Isha Verma,Female,49,Siliguri,West Bengal,Ajio,Sports & Fitness,Yoga Accessories,Yoga Mat,11969.1,1,10,1196.91,10772.19,Cash on Delivery,Delivered,3,5,Samsung,8617.92,2154.27,20,Delhi WH,Ekart,Low,Damaged
ORD108294,7/16/2025,CUST6153,Rajesh Singh,Male,51,Guwahati,Assam,Myntra,Electronics,Headphones,iQOO Z7,1837.79,1,15,275.67,1562.12,UPI,Delivered,3,4,Boat,1045.86,516.26,33.05,Bengaluru WH,Ekart,Low,No Return
ORD107403,7/16/2025,CUST4252,Siddharth Singh,Male,36,Chennai,Tamil Nadu,Flipkart,Fashion,Kids Wear,Sneakers,1411.58,4,15,846.95,4799.37,Cash on Delivery,Delivered,3,5,Nike,2908.64,1890.73,39.4,Delhi WH,Delhivery,Medium,Damaged
ORD115745,7/16/2025,CUST3824,Aarti Gupta,Female,41,Thiruvananthapuram,Kerala,Ajio,Grocery,Dairy,Tata Sampann Toor Dal 1kg,193.33,2,50,193.33,193.33,EMI,Delivered,3,4,Adidas,140.82,52.51,27.16,Mumbai WH,Blue Dart,High,Wrong Item
ORD109759,7/16/2025,CUST8860,Amit Singh,Male,20,Kanpur,Uttar Pradesh,Amazon,Grocery,Staples,Haldiram Bhujia 400g,87.04,1,0,0,87.04,UPI,Returned,4,2,HP,64.08,22.96,26.38,Bengaluru WH,Delhivery,Low,No Return
ORD100242,7/16/2025,CUST4380,Rohan Roy,Male,32,Vadodara,Gujarat,Amazon,Fashion,Men's Clothing,Formal Shirt,3971.56,2,15,1191.47,6751.65,Net Banking,Delivered,5,5,Boat,3785.86,2965.79,43.93,Kolkata WH,DTDC,Low,No Return
ORD102226,7/16/2025,CUST3602,Nisha Iyer,Female,30,Vadodara,Gujarat,Meesho,Electronics,Headphones,Realme Buds Air 3,6281.53,2,15,1884.46,10678.6,UPI,Delivered,4,3,Samsung,6876.48,3802.12,35.61,Mumbai WH,Blue Dart,Medium,Late Delivery
ORD107829,7/16/2025,CUST1437,Swati Sen,Female,49,Lucknow,Uttar Pradesh,Ajio,Sports & Fitness,Sportswear,Resistance Bands Set,2246,2,20,898.4,3593.6,UPI,Delivered,5,5,Nike,3019.88,573.72,15.97,Bengaluru WH,DTDC,High,No Return
ORD110474,7/16/2025,CUST7880,Meena Sen,Female,34,Indore,Madhya Pradesh,Meesho,Books,Non-Fiction,Ikigai,137.69,2,15,41.31,234.07,Cash on Delivery,Delivered,3,4,Adidas,136.27,97.8,41.78,Kolkata WH,Blue Dart,Medium,Late Delivery
ORD106245,7/16/2025,CUST8684,Isha Banerjee,Female,30,Vadodara,Gujarat,Flipkart,Electronics,Laptops,Canon EOS 1500D,22312.82,1,0,0,22312.82,Net Banking,Cancelled,4.381534772,4,Dell,12801.62,9511.2,42.63,Mumbai WH,Blue Dart,Medium,No Return
ORD102450,7/16/2025,CUST3097,Neha Bose,Female,57,Noida,Uttar Pradesh,Amazon,Fashion,Footwear,Formal Shirt,756.69,1,50,378.34,378.35,UPI,Returned,4,2,Samsung,278.8,99.55,26.31,Delhi WH,Delhivery,Low,Wrong Item
ORD117840,7/16/2025,CUST3534,Neha Chatterjee,Female,57,Patna,Bihar,Ajio,Fashion,Kids Wear,Denim Jacket,2079.44,2,30,1247.66,2911.22,Cash on Delivery,Cancelled,4.381534772,4,Adidas,1811.21,1100.01,37.79,Bengaluru WH,Ekart,Medium,Late Delivery
ORD112779,7/17/2025,CUST3667,Manoj Iyer,Male,48,Hyderabad,Telangana,Ajio,Sports & Fitness,Fitness Equipment,Adjustable Dumbbells Set,5369.17,2,40,4295.34,6443,Credit Card,Delivered,1,3,Dell,4848.15,1594.85,24.75,Delhi WH,DTDC,High,Wrong Item
ORD110090,7/17/2025,CUST8266,Meena Verma,Female,27,Pune,Maharashtra,Myntra,Home & Kitchen,Kitchen Appliances,Wall Clock,600.12,1,20,120.02,480.1,UPI,Returned,4,3,Nike,306.14,173.96,36.23,Kolkata WH,Blue Dart,High,Late Delivery
ORD112972,7/17/2025,CUST8179,Neha Bose,Female,21,Visakhapatnam,Andhra Pradesh,Meesho,Fashion,Men's Clothing,Formal Shirt,3684.06,1,15,552.61,3131.45,Debit Card,Delivered,5,5,Adidas,2177.92,953.53,30.45,Bengaluru WH,Blue Dart,High,Damaged
ORD108033,7/17/2025,CUST4025,Sneha Iyer,Female,33,Kanpur,Uttar Pradesh,Ajio,Electronics,Headphones,Canon EOS 1500D,2353.93,2,10,470.79,4237.07,Debit Card,Returned,7,3,Nike,3448.68,788.39,18.61,Mumbai WH,Delhivery,Low,No Return
ORD101757,7/17/2025,CUST2407,Divya Nair,Female,40,Siliguri,West Bengal,Amazon,Fashion,Footwear,Formal Shirt,4032.85,1,15,604.93,3427.92,Debit Card,Returned,3,2,Nike,1951.66,1476.26,43.07,Bengaluru WH,DTDC,Medium,Late Delivery
ORD112435,7/17/2025,CUST6329,Aarti Roy,Female,45,Indore,Madhya Pradesh,Meesho,Electronics,Laptops,Noise ColorFit Pulse,2421.85,1,15,363.28,2058.57,Cash on Delivery,Delivered,2,4,Samsung,1580.19,478.38,23.24,Delhi WH,Delhivery,High,Wrong Item
ORD118415,7/17/2025,CUST8751,Isha Shah,Female,53,Pune,Maharashtra,Amazon,Electronics,Laptops,Sony WH-CH520,36122.81,2,15,10836.84,61408.78,Debit Card,Delivered,3,4,Adidas,50337.32,11071.46,18.03,Kolkata WH,Delhivery,Low,Wrong Item
ORD110665,7/17/2025,CUST8103,Deepak Kumar,Male,36,Bhopal,Madhya Pradesh,Flipkart,Home & Kitchen,Cookware,Non-Stick Pan Set,2439.95,2,10,487.99,4391.91,Cash on Delivery,Returned,2,2,Boat,3468.46,923.45,21.03,Kolkata WH,Ekart,High,Wrong Item
ORD101407,7/17/2025,CUST5627,Deepak Yadav,Male,41,Gurugram,Haryana,Flipkart,Beauty & Personal Care,Haircare,Beardo Trimmer,2008.06,1,10,200.81,1807.25,EMI,Returned,7,1,Adidas,1285.98,521.27,28.84,Mumbai WH,Delhivery,High,No Return
ORD100320,7/17/2025,CUST7947,Siddharth Nair,Male,44,Mumbai,Maharashtra,Amazon,Fashion,Women's Clothing,Cotton Kurta,589.31,2,20,235.72,942.9,UPI,Returned,8,3,Nike,661.54,281.36,29.84,Delhi WH,Ekart,Medium,Late Delivery
ORD117605,7/17/2025,CUST1036,Sunita Sen,Female,58,Surat,Gujarat,Snapdeal,Home & Kitchen,Cookware,Philips Mixer Grinder,267.75,2,30,160.65,374.85,Net Banking,Delivered,4,3,Samsung,274.24,100.61,26.84,Delhi WH,Delhivery,Low,Late Delivery
ORD109417,7/17/2025,CUST4067,Manoj Mishra,Male,50,Thiruvananthapuram,Kerala,Amazon,Sports & Fitness,Fitness Equipment,Hero Sprint Cycle,2641.09,2,15,792.33,4489.85,Credit Card,Returned,6,2,Adidas,3666.34,823.51,18.34,Mumbai WH,Blue Dart,High,Wrong Item
ORD115934,7/17/2025,CUST1291,Gaurav Kumar,Male,27,Jaipur,Rajasthan,Myntra,Beauty & Personal Care,Haircare,Mamaearth Face Wash,108.44,5,10,54.22,487.98,UPI,Cancelled,4.381534772,4,Boat,411.24,76.74,15.73,Kolkata WH,Blue Dart,Medium,Late Delivery
ORD102499,7/17/2025,CUST1961,Neha Yadav,Female,55,Jaipur,Rajasthan,Ajio,Electronics,Headphones,Canon EOS 1500D,59719.81,2,30,35831.89,83607.73,UPI,Delivered,4,4,Apple,55075.62,28532.11,34.13,Kolkata WH,Blue Dart,Medium,Late Delivery
ORD103768,7/17/2025,CUST5725,Ankit Shah,Male,34,Visakhapatnam,Andhra Pradesh,Amazon,Books,Non-Fiction,Wings of Fire,292.23,2,15,87.67,496.79,Credit Card,Cancelled,4.381534772,4,Boat,358.38,138.41,27.86,Mumbai WH,Ekart,Low,Wrong Item
ORD116538,7/17/2025,CUST2767,Kavita Das,Female,37,Lucknow,Uttar Pradesh,Flipkart,Grocery,Snacks,Bru Coffee 200g,149.24,1,0,0,149.24,UPI,Returned,6,2,Boat,103.72,45.52,30.5,Delhi WH,Ekart,Low,No Return
ORD103141,7/17/2025,CUST6157,Suresh Bose,Male,50,Kanpur,Uttar Pradesh,Flipkart,Electronics,Mobiles,Realme Buds Air 3,4087.98,1,5,204.4,3883.58,Cash on Delivery,Cancelled,4.381534772,4,Adidas,3263.77,619.81,15.96,Mumbai WH,Delhivery,Low,No Return
ORD116431,7/17/2025,CUST5701,Vivek Mukherjee,Male,52,Pune,Maharashtra,Flipkart,Sports & Fitness,Fitness Equipment,Resistance Bands Set,699.69,1,0,0,699.69,Cash on Delivery,Returned,3,2,HP,514.13,185.56,26.52,Delhi WH,Blue Dart,Medium,Damaged
ORD119279,7/18/2025,CUST5496,Gaurav Roy,Male,23,Kanpur,Uttar Pradesh,Snapdeal,Home & Kitchen,Bedding,Wooden Bookshelf,296.57,1,0,0,296.57,Credit Card,Delivered,5,4,Dell,219.18,77.39,26.1,Delhi WH,Blue Dart,High,Wrong Item
ORD110200,7/18/2025,CUST2078,Suresh Singh,Male,20,Kanpur,Uttar Pradesh,Myntra,Home & Kitchen,Home Decor,LED Table Lamp,617.08,4,15,370.25,2098.07,Cash on Delivery,Delivered,2,5,Adidas,1724.49,373.58,17.81,Mumbai WH,DTDC,High,Late Delivery
ORD102850,7/18/2025,CUST2066,Suresh Roy,Male,37,Lucknow,Uttar Pradesh,Flipkart,Home & Kitchen,Home Decor,Cotton Bedsheet Set,999.26,2,30,599.56,1398.96,Cash on Delivery,Delivered,3,5,Dell,914.8,484.16,34.61,Delhi WH,Blue Dart,Medium,Damaged
ORD104759,7/18/2025,CUST2379,Isha Reddy,Female,50,Lucknow,Uttar Pradesh,Amazon,Books,Children's Books,Ikigai,312.51,2,0,0,625.02,Cash on Delivery,Delivered,1,4,Boat,371.65,253.37,40.54,Delhi WH,Ekart,Low,Damaged
ORD119797,7/18/2025,CUST4485,Aditya Sharma,Male,53,Kolkata,West Bengal,Amazon,Fashion,Kids Wear,Sneakers,2278.55,1,10,227.86,2050.69,Cash on Delivery,Cancelled,4.381534772,4,HP,1721.24,329.45,16.07,Bengaluru WH,DTDC,Medium,Damaged
ORD109109,7/18/2025,CUST2381,Aditya Kumar,Male,35,Mumbai,Maharashtra,Amazon,Sports & Fitness,Cycles,Resistance Bands Set,520.98,1,15,78.15,442.83,Debit Card,Delivered,5,5,Nike,366.45,76.38,17.25,Kolkata WH,DTDC,High,No Return
ORD103297,7/18/2025,CUST7863,Vikram Nair,Male,24,Hyderabad,Telangana,Ajio,Beauty & Personal Care,Makeup,Dove Shampoo 650ml,998.88,3,40,1198.66,1797.98,UPI,Cancelled,4.381534772,4,Samsung,1260.27,537.71,29.91,Mumbai WH,Ekart,Medium,Damaged
ORD104501,7/18/2025,CUST4335,Isha Banerjee,Female,39,Surat,Gujarat,Flipkart,Electronics,Headphones,Redmi Note 13,11153.93,1,20,2230.79,8923.14,Credit Card,Delivered,1,4,Dell,6021.73,2901.41,32.52,Mumbai WH,DTDC,High,Wrong Item
ORD118217,7/18/2025,CUST6896,Kirti Verma,Female,55,Jaipur,Rajasthan,Flipkart,Fashion,Women's Clothing,Cotton Kurta,1578.31,2,30,946.99,2209.63,EMI,Delivered,3,3,Apple,1248.16,961.47,43.51,Kolkata WH,Delhivery,Low,Late Delivery
ORD103592,7/18/2025,CUST8408,Manoj Chauhan,Male,58,Chennai,Tamil Nadu,Myntra,Electronics,Mobiles,Lenovo Tab M10,1729.02,1,10,172.9,1556.12,Cash on Delivery,Cancelled,4.381534772,4,Nike,1089.48,466.64,29.99,Delhi WH,Blue Dart,High,Damaged
ORD110737,7/18/2025,CUST7450,Riya Reddy,Female,30,Ranchi,Jharkhand,Myntra,Fashion,Footwear,Cotton Kurta,2452.57,1,15,367.89,2084.68,Debit Card,Delivered,6,5,HP,1548.44,536.24,25.72,Delhi WH,DTDC,Medium,Late Delivery
ORD112877,7/18/2025,CUST4191,Arjun Kumar,Male,29,Visakhapatnam,Andhra Pradesh,Meesho,Home & Kitchen,Cookware,Non-Stick Pan Set,2786.96,1,0,0,2786.96,Credit Card,Delivered,7,5,Adidas,2231.24,555.72,19.94,Mumbai WH,DTDC,High,Damaged
ORD118348,7/18/2025,CUST8917,Sneha Sen,Female,55,Surat,Gujarat,Meesho,Electronics,Tablets,Canon EOS 1500D,24542.77,1,40,9817.11,14725.66,UPI,Cancelled,4.381534772,4,Apple,12109.51,2616.15,17.77,Mumbai WH,Ekart,High,No Return
ORD105541,7/18/2025,CUST7313,Karan Chauhan,Male,51,Coimbatore,Tamil Nadu,Flipkart,Fashion,Men's Clothing,Denim Jacket,399.33,1,5,19.97,379.36,Net Banking,Delivered,2,4,Dell,256.03,123.33,32.51,Delhi WH,Delhivery,Low,Damaged
ORD104008,7/18/2025,CUST6077,Suresh Shah,Male,30,Ranchi,Jharkhand,Amazon,Books,Self-Help,Wings of Fire,274.29,1,5,13.71,260.58,Cash on Delivery,Delivered,3,2,Boat,151.5,109.08,41.86,Delhi WH,Delhivery,High,Wrong Item
ORD101036,7/18/2025,CUST8344,Gaurav Das,Male,34,Vadodara,Gujarat,Meesho,Home & Kitchen,Bedding,Non-Stick Pan Set,3698.63,1,50,1849.32,1849.31,Cash on Delivery,Cancelled,4.381534772,4,Apple,1317.58,531.73,28.75,Mumbai WH,Ekart,Medium,Damaged
ORD112118,7/18/2025,CUST1860,Kirti Kumar,Female,58,Ranchi,Jharkhand,Myntra,Home & Kitchen,Home Decor,Cotton Bedsheet Set,5572.58,4,5,1114.52,21175.8,Debit Card,Cancelled,4.381534772,4,HP,12052.96,9122.84,43.08,Bengaluru WH,Ekart,High,Late Delivery
ORD102703,7/18/2025,CUST5506,Meena Nair,Female,29,Visakhapatnam,Andhra Pradesh,Amazon,Electronics,Mobiles,iQOO Z7,1388.01,1,15,208.2,1179.81,Cash on Delivery,Delivered,1,4,Samsung,732.78,447.03,37.89,Delhi WH,DTDC,High,Damaged
ORD112664,7/18/2025,CUST3535,Sunita Yadav,Female,57,Patna,Bihar,Myntra,Home & Kitchen,Kitchen Appliances,Milton Water Bottle,3152.06,1,50,1576.03,1576.03,Cash on Delivery,Delivered,4,4,Adidas,1011.63,564.4,35.81,Mumbai WH,Ekart,High,No Return
ORD106655,7/19/2025,CUST1250,Karan Yadav,Male,52,Visakhapatnam,Andhra Pradesh,Amazon,Sports & Fitness,Yoga Accessories,Skipping Rope,560.02,1,10,56,504.02,UPI,Cancelled,4.381534772,4,Apple,394.61,109.41,21.71,Mumbai WH,Blue Dart,Low,Wrong Item
ORD115257,7/19/2025,CUST2770,Neha Das,Female,30,Hyderabad,Telangana,Meesho,Grocery,Snacks,Bru Coffee 200g,478.55,1,15,71.78,406.77,UPI,Delivered,3,2,Samsung,257.21,149.56,36.77,Delhi WH,DTDC,High,No Return
ORD113233,7/19/2025,CUST3255,Nisha Iyer,Female,34,Hyderabad,Telangana,Meesho,Books,Children's Books,Atomic Habits,780.21,2,5,78.02,1482.4,Net Banking,Cancelled,4.381534772,4,Apple,1233.28,249.12,16.81,Mumbai WH,Delhivery,High,Wrong Item
ORD105776,7/19/2025,CUST2854,Rohan Iyer,Male,24,Gurugram,Haryana,Flipkart,Electronics,Laptops,Noise ColorFit Pulse,4164.36,4,10,1665.74,14991.7,UPI,Delivered,6,5,Adidas,8897.01,6094.69,40.65,Bengaluru WH,DTDC,Low,Late Delivery
ORD111636,7/19/2025,CUST5220,Shreya Sharma,Female,45,Kanpur,Uttar Pradesh,Meesho,Home & Kitchen,Kitchen Appliances,Non-Stick Pan Set,1090.43,4,50,2180.86,2180.86,Debit Card,Delivered,3,1,Boat,1523.93,656.93,30.12,Mumbai WH,DTDC,Medium,Damaged
ORD104447,7/19/2025,CUST5239,Rohan Patel,Male,35,Indore,Madhya Pradesh,Meesho,Electronics,Laptops,OnePlus Nord CE3,1770.58,5,0,0,8852.9,Credit Card,Returned,7,1,Adidas,7328.41,1524.49,17.22,Delhi WH,Blue Dart,High,No Return
ORD117634,7/19/2025,CUST8267,Nisha Bose,Female,59,Visakhapatnam,Andhra Pradesh,Amazon,Sports & Fitness,Cycles,Resistance Bands Set,3158.91,1,20,631.78,2527.13,Cash on Delivery,Delivered,4,2,HP,2111.1,416.03,16.46,Kolkata WH,Delhivery,High,Late Delivery
ORD105187,7/19/2025,CUST7171,Siddharth Verma,Male,47,Bhubaneswar,Odisha,Ajio,Home & Kitchen,Home Decor,Philips Mixer Grinder,3427.16,2,15,1028.15,5826.17,EMI,Delivered,2,4,Nike,4129.67,1696.5,29.12,Delhi WH,Ekart,High,Late Delivery
ORD113891,7/19/2025,CUST6893,Karan Mukherjee,Male,30,Kolkata,West Bengal,Flipkart,Electronics,Headphones,Dell Inspiron 14,23058.42,1,20,4611.68,18446.74,Debit Card,Returned,7,1,HP,12999,5447.74,29.53,Mumbai WH,Ekart,Medium,No Return
ORD110244,7/19/2025,CUST7162,Ankit Shah,Male,43,Indore,Madhya Pradesh,Flipkart,Sports & Fitness,Cycles,Adjustable Dumbbells Set,787.31,1,5,39.37,747.94,UPI,Delivered,3,5,HP,546.83,201.11,26.89,Kolkata WH,Blue Dart,Medium,Late Delivery
ORD100232,7/19/2025,CUST1839,Vivek Reddy,Male,33,Indore,Madhya Pradesh,Snapdeal,Books,Academic,Atomic Habits,346.95,4,10,138.78,1249.02,EMI,Delivered,1,5,Dell,1026.3,222.72,17.83,Delhi WH,Delhivery,Low,No Return
ORD104258,7/19/2025,CUST1209,Sourav Reddy,Male,40,Lucknow,Uttar Pradesh,Ajio,Grocery,Dairy,Haldiram Bhujia 400g,182.48,1,10,18.25,164.23,UPI,Delivered,6,4,Adidas,111.02,53.21,32.4,Mumbai WH,Delhivery,Medium,Late Delivery
ORD107254,7/19/2025,CUST2393,Pranav Mukherjee,Male,29,Lucknow,Uttar Pradesh,Ajio,Books,Academic,Sapiens,944.3,1,10,94.43,849.87,UPI,Cancelled,4.381534772,4,Samsung,673.31,176.56,20.77,Delhi WH,Delhivery,Low,No Return
ORD116625,7/19/2025,CUST4290,Riya Yadav,Female,49,Bengaluru,Karnataka,Myntra,Electronics,Headphones,Dell Inspiron 14,6696.71,1,50,3348.36,3348.35,Cash on Delivery,Cancelled,4.381534772,4,Apple,2023.39,1324.96,39.57,Bengaluru WH,DTDC,Medium,Wrong Item
ORD109955,7/19/2025,CUST3114,Sanjay Banerjee,Male,34,Delhi,Delhi,Myntra,Books,Fiction,NCERT Class 10 Set,149.87,1,0,0,149.87,Cash on Delivery,Returned,2,1,Nike,90.66,59.21,39.51,Kolkata WH,Blue Dart,Low,Wrong Item
ORD117254,7/19/2025,CUST1478,Ankit Verma,Male,27,Chandigarh,Chandigarh,Ajio,Fashion,Women's Clothing,Cotton Kurta,741.22,4,5,148.24,2816.64,Debit Card,Delivered,3,5,Boat,2385.07,431.57,15.32,Mumbai WH,DTDC,Medium,Late Delivery
ORD112742,7/19/2025,CUST6769,Pranav Mishra,Male,52,Surat,Gujarat,Flipkart,Beauty & Personal Care,Grooming,Beardo Trimmer,790.57,1,10,79.06,711.51,Cash on Delivery,Delivered,5,4,HP,535.45,176.06,24.74,Kolkata WH,Delhivery,High,Damaged
ORD111274,7/19/2025,CUST2231,Sourav Singh,Male,57,Chandigarh,Chandigarh,Meesho,Electronics,Laptops,Noise ColorFit Pulse,1317.88,1,20,263.58,1054.3,Debit Card,Returned,2,3,Adidas,828.86,225.44,21.38,Delhi WH,Ekart,Low,No Return
ORD108718,7/19/2025,CUST4496,Rajesh Yadav,Male,35,Patna,Bihar,Amazon,Home & Kitchen,Cookware,Milton Water Bottle,3630.7,2,10,726.14,6535.26,Debit Card,Cancelled,4.381534772,4,HP,4997.85,1537.41,23.52,Delhi WH,Blue Dart,Low,Wrong Item
ORD105005,7/19/2025,CUST3241,Swati Nair,Female,21,Hyderabad,Telangana,Flipkart,Fashion,Women's Clothing,Running Shoes,3160.24,2,0,0,6320.48,UPI,Delivered,4,5,HP,4380.43,1940.05,30.69,Delhi WH,Ekart,Medium,Late Delivery
ORD100020,7/19/2025,CUST6219,Kavita Iyer,Female,53,Chandigarh,Chandigarh,Amazon,Home & Kitchen,Cookware,Prestige Pressure Cooker,769.72,4,20,615.78,2463.1,UPI,Cancelled,4.381534772,4,Boat,1724.41,738.69,29.99,Mumbai WH,Ekart,High,Damaged
ORD117562,7/19/2025,CUST8125,Sanjay Reddy,Male,44,Coimbatore,Tamil Nadu,Myntra,Sports & Fitness,Yoga Accessories,Cricket Bat - Kashmir Willow,2865.85,2,0,0,5731.7,Debit Card,Delivered,4,4,Adidas,3346.58,2385.12,41.61,Bengaluru WH,Delhivery,High,No Return
ORD115794,7/20/2025,CUST5377,Divya Mukherjee,Female,55,Surat,Gujarat,Amazon,Grocery,Snacks,Fortune Sunflower Oil 1L,519.23,2,15,155.77,882.69,Debit Card,Delivered,3,5,Nike,666.6,216.09,24.48,Delhi WH,DTDC,Medium,No Return
ORD113341,7/20/2025,CUST6208,Kirti Verma,Female,35,Guwahati,Assam,Meesho,Home & Kitchen,Furniture,Cotton Bedsheet Set,6278.86,2,20,2511.54,10046.18,UPI,Returned,3,2,HP,6658.59,3387.59,33.72,Delhi WH,Ekart,High,Damaged
ORD108572,7/20/2025,CUST8210,Rahul Patel,Male,47,Surat,Gujarat,Flipkart,Electronics,Smartwatches,Lenovo Tab M10,4398.64,1,40,1759.46,2639.18,UPI,Cancelled,4.381534772,4,Adidas,2099.83,539.35,20.44,Delhi WH,Ekart,Medium,Late Delivery
ORD104093,7/20/2025,CUST3680,Sneha Bose,Female,20,Coimbatore,Tamil Nadu,Ajio,Electronics,Cameras,boAt Airdopes 141,6557.09,2,50,6557.09,6557.09,Debit Card,Cancelled,4.381534772,4,Nike,5157.72,1399.37,21.34,Delhi WH,Ekart,Medium,Wrong Item
ORD100174,7/20/2025,CUST5682,Pooja Mishra,Female,21,Chennai,Tamil Nadu,Amazon,Books,Fiction,Panchatantra Stories,174.2,1,15,26.13,148.07,Cash on Delivery,Delivered,1,5,Apple,124.87,23.2,15.67,Bengaluru WH,Blue Dart,Low,No Return
ORD107141,7/20/2025,CUST6026,Arjun Reddy,Male,50,Vadodara,Gujarat,Myntra,Home & Kitchen,Bedding,Wall Clock,9725.77,1,0,0,9725.77,Credit Card,Cancelled,4.381534772,4,Boat,6946.75,2779.02,28.57,Bengaluru WH,Ekart,Medium,No Return
ORD105206,7/20/2025,CUST7396,Gaurav Verma,Male,32,Patna,Bihar,Ajio,Books,Self-Help,Atomic Habits,253.72,1,20,50.74,202.98,UPI,Returned,5,1,Nike,151.13,51.85,25.54,Kolkata WH,DTDC,Medium,Damaged
ORD108461,7/20/2025,CUST5452,Meena Singh,Female,28,Coimbatore,Tamil Nadu,Amazon,Books,Self-Help,Panchatantra Stories,1091.96,3,0,0,3275.88,UPI,Delivered,4,2,Dell,2606.66,669.22,20.43,Bengaluru WH,Ekart,Medium,Damaged
ORD104052,7/20/2025,CUST3983,Amit Mishra,Male,47,Ranchi,Jharkhand,Flipkart,Electronics,Mobiles,boAt Airdopes 141,16556.05,1,15,2483.41,14072.64,Debit Card,Delivered,4,2,Dell,8393.23,5679.41,40.36,Bengaluru WH,Ekart,High,No Return
ORD102532,7/20/2025,CUST5284,Sourav Singh,Male,22,Chennai,Tamil Nadu,Flipkart,Fashion,Women's Clothing,Denim Jacket,2826.36,5,15,2119.77,12012.03,UPI,Delivered,4,3,Adidas,8201.22,3810.81,31.72,Bengaluru WH,Ekart,Medium,No Return
ORD105143,7/20/2025,CUST6216,Shreya Sen,Female,54,Lucknow,Uttar Pradesh,Meesho,Sports & Fitness,Yoga Accessories,Skipping Rope,2459.7,1,40,983.88,1475.82,UPI,Returned,6,1,Samsung,914,561.82,38.07,Mumbai WH,Ekart,High,Late Delivery
ORD102493,7/20/2025,CUST2505,Manoj Das,Male,52,Lucknow,Uttar Pradesh,Amazon,Fashion,Footwear,Cotton Kurta,2358.96,1,10,235.9,2123.06,UPI,Delivered,4,3,Adidas,1418.65,704.41,33.18,Delhi WH,DTDC,Medium,No Return
ORD103427,7/20/2025,CUST6667,Pranav Mukherjee,Male,30,Kanpur,Uttar Pradesh,Ajio,Beauty & Personal Care,Haircare,Nykaa Matte Lipstick,737.93,1,10,73.79,664.14,UPI,Delivered,1,4,Apple,557.83,106.31,16.01,Bengaluru WH,Ekart,High,No Return
ORD116805,7/20/2025,CUST6878,Amit Singh,Male,48,Ahmedabad,Gujarat,Amazon,Fashion,Women's Clothing,Formal Shirt,3273.22,1,5,163.66,3109.56,UPI,Cancelled,4.381534772,4,Apple,2323.65,785.91,25.27,Bengaluru WH,DTDC,Medium,Wrong Item
ORD116094,7/20/2025,CUST1607,Manoj Kumar,Male,47,Surat,Gujarat,Flipkart,Electronics,Tablets,Sony WH-CH520,4499.88,1,5,224.99,4274.89,UPI,Returned,4,2,Samsung,2602.11,1672.78,39.13,Delhi WH,Blue Dart,Medium,Wrong Item
ORD105245,7/20/2025,CUST6893,Gaurav Banerjee,Male,23,Guwahati,Assam,Flipkart,Electronics,Cameras,OnePlus Nord CE3,18740.44,1,30,5622.13,13118.31,Credit Card,Delivered,3,5,Boat,10159.31,2959,22.56,Bengaluru WH,Ekart,High,No Return
ORD108199,7/20/2025,CUST8219,Aarti Mukherjee,Female,52,Nagpur,Maharashtra,Amazon,Electronics,Mobiles,HP Pavilion 15,10120.68,4,10,4048.27,36434.45,Cash on Delivery,Cancelled,4.381534772,4,Nike,21955.28,14479.17,39.74,Bengaluru WH,Delhivery,High,No Return
ORD105588,7/20/2025,CUST6876,Sourav Gupta,Male,31,Ahmedabad,Gujarat,Flipkart,Sports & Fitness,Yoga Accessories,Cricket Bat - Kashmir Willow,1511.21,2,0,0,3022.42,Cash on Delivery,Cancelled,4.381534772,4,Samsung,2009.49,1012.93,33.51,Kolkata WH,Delhivery,High,Late Delivery
